id,Umur,Kelas Pekerjaan 2,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
22351,48,9,196707,5,11,2,8,2,0,0,40,1
22352,35,9,190728,3,9,3,13,1,0,0,40,0
22353,48,9,168462,3,9,2,5,2,0,0,40,0
22354,20,4,176321,5,10,1,9,1,0,0,40,0
22355,29,9,244721,5,13,1,8,2,0,0,40,0
22356,70,9,405362,2,4,3,7,1,0,0,38,0
22357,23,1,213004,5,10,1,1,1,0,24066000,30,0
22358,52,8,53905,3,9,3,11,1,0,0,40,0
22359,34,9,97614,3,9,1,8,2,0,0,40,0
22360,23,9,165474,5,10,1,8,2,0,0,40,0
22361,44,9,110908,5,11,2,5,1,0,0,25,0
22362,54,9,235693,3,7,3,11,2,0,0,40,1
22363,36,9,181589,5,13,1,11,1,0,0,32,0
22364,25,9,306908,5,13,2,13,2,0,0,45,1
22365,29,9,356133,5,10,1,13,1,0,0,40,0
22366,30,9,130021,2,4,2,8,2,39606000,0,40,0
22367,25,9,202560,5,10,1,7,1,0,0,40,0
22368,27,9,129629,5,11,1,10,1,0,0,36,0
22369,37,4,327164,5,10,2,8,2,0,0,70,0
22370,60,9,141253,3,6,3,12,2,0,0,48,0
22371,47,9,169388,3,7,3,7,1,0,0,15,0
22372,35,9,176837,3,9,2,3,2,0,0,40,0
22373,25,9,204219,3,9,1,11,1,0,0,40,0
22374,47,1,80451,2,4,2,1,2,0,0,40,0
22375,26,6,208122,5,13,1,13,2,14770000,0,40,0
22376,52,9,184081,2,4,2,9,2,0,0,40,0
22377,20,7,117210,5,10,1,10,2,0,0,40,0
22378,24,9,653574,3,9,1,8,2,0,0,40,0
22379,38,4,179824,3,9,1,12,2,0,0,50,0
22380,39,9,36376,5,10,2,12,2,0,0,60,0
22381,29,4,267661,3,9,2,12,2,0,0,70,0
22382,47,8,160647,3,9,3,11,1,0,0,40,0
22383,47,1,163748,6,14,3,1,1,0,0,35,0
22384,32,9,97359,3,9,1,8,2,0,0,40,0
22385,36,9,279615,5,13,3,6,1,0,0,40,0
22386,50,1,260579,3,9,2,1,2,0,0,40,0
22387,46,9,184883,2,5,2,9,1,0,0,40,0
22388,27,9,208725,4,12,1,6,2,0,0,42,0
22389,21,9,421010,3,7,2,8,2,0,0,60,0
22390,30,9,24292,5,13,2,6,2,0,0,45,1
22391,38,9,233194,3,9,2,6,2,0,0,40,1
22392,31,9,229636,1,2,2,9,2,0,28588000,40,0
22393,33,9,122749,5,11,2,8,2,0,0,40,1
22394,74,4,146929,3,9,2,6,2,0,0,55,0
22395,48,9,25468,6,14,3,14,2,1399986000,0,50,1
22396,41,9,79797,3,9,2,13,2,0,0,40,1
22397,17,9,95446,3,6,1,7,2,0,0,15,0
22398,51,4,183173,3,9,2,6,2,0,0,40,1
22399,49,5,327258,5,10,2,14,1,0,27678000,60,1
22400,22,9,184813,5,10,1,11,2,0,0,40,0
22401,64,9,301352,3,9,2,8,2,0,0,40,0
22402,50,5,68898,7,16,2,14,2,107632000,0,60,1
22403,22,1,121070,5,10,1,1,2,0,0,35,0
22404,36,9,106471,5,13,2,13,2,0,0,40,1
22405,25,6,206002,3,9,3,10,1,0,0,40,0
22406,63,7,89451,4,15,2,13,2,0,0,40,1
22407,30,9,169496,6,14,2,7,2,0,0,15,1
22408,52,9,72743,3,9,2,11,1,0,0,50,0
22409,35,9,359131,5,13,2,13,1,102172000,0,8,1
22410,19,9,69927,3,9,2,7,1,0,0,16,0
22411,46,9,187666,3,9,3,14,1,0,0,55,0
22412,44,4,37618,3,9,2,12,2,0,0,40,1
22413,45,6,56841,3,9,2,8,2,0,0,40,1
22414,34,5,233727,5,13,2,14,2,0,0,50,1
22415,42,6,142756,5,13,3,13,1,0,0,50,0
22416,21,1,189888,4,12,1,1,2,0,0,55,0
22417,42,9,193626,3,9,2,11,1,0,0,53,0
22418,44,9,191256,3,9,2,5,2,0,0,65,1
22419,52,9,163027,3,9,3,8,1,0,0,50,0
22420,69,1,259323,4,15,3,1,2,0,0,5,0
22421,76,6,224058,3,6,3,5,2,0,0,20,0
22422,18,9,324011,2,5,1,12,2,0,0,20,0
22423,36,7,28572,5,10,1,3,2,0,0,38,0
22424,59,7,105363,3,9,1,11,2,0,0,40,0
22425,34,9,169583,6,14,1,14,1,0,0,50,1
22426,25,9,192149,5,13,1,11,1,0,0,40,0
22427,39,9,157641,5,13,3,11,1,0,0,40,0
22428,19,9,124486,3,8,1,7,2,0,22428000,20,0
22429,19,9,387215,5,10,1,10,2,0,24066000,16,0
22430,40,4,280433,5,13,2,8,2,0,0,50,0
22431,56,9,59469,2,4,2,8,2,0,0,40,0
22432,33,9,182926,5,13,2,14,2,210336000,0,50,1
22433,53,7,153486,3,6,2,5,2,0,0,40,1
22434,56,5,373593,6,14,2,14,2,0,27678000,60,1
22435,58,9,142182,3,9,2,8,2,0,0,25,0
22436,61,9,141745,3,9,3,7,1,0,0,40,0
22437,41,9,381510,5,10,1,7,2,0,0,50,0
22438,39,9,175972,5,10,2,7,1,0,0,15,0
22439,60,9,160339,5,10,2,8,2,0,0,40,0
22440,49,9,123681,4,12,3,6,2,0,0,35,0
22441,50,5,201689,2,4,2,8,2,0,27678000,63,1
22442,19,4,209826,5,10,1,12,1,0,0,32,0
22443,46,9,30111,3,9,2,14,2,0,0,40,1
22444,27,9,85625,3,9,1,7,2,0,0,22,0
22445,24,9,308205,5,10,1,14,2,0,0,40,0
22446,53,4,174102,2,4,2,14,2,61404000,0,50,1
22447,54,9,249860,3,7,3,2,1,0,0,10,0
22448,30,9,95639,3,7,1,3,2,0,0,40,0
22449,54,4,154785,5,13,3,14,2,0,0,50,0
22450,50,6,282701,3,9,2,9,2,61404000,0,48,1
22451,30,9,206923,4,12,2,14,1,0,27678000,40,1
22452,49,7,209482,3,9,3,14,1,0,0,40,0
22453,44,9,346594,3,9,3,7,1,0,0,40,0
22454,29,4,404998,5,11,2,12,2,0,0,90,0
22455,34,9,189759,6,14,1,13,2,0,0,40,0
22456,44,6,101689,5,10,3,11,1,0,0,40,0
22457,26,9,96467,5,13,1,13,1,0,0,40,0
22458,27,9,37088,5,13,2,10,2,0,0,30,0
22459,31,7,176998,5,10,2,8,2,0,0,35,1
22460,24,8,203182,5,13,1,14,1,30436000,0,40,0
22461,23,9,278107,3,9,2,9,2,0,22022000,30,0
22462,33,9,226267,2,4,1,6,2,0,0,43,0
22463,17,9,142457,3,7,1,7,2,0,0,20,0
22464,26,9,58426,3,9,2,13,2,0,0,50,0
22465,55,9,189664,3,9,2,13,2,0,0,40,1
22466,34,9,94413,3,9,2,5,2,0,0,40,1
22467,29,4,337944,3,7,3,5,2,0,0,60,0
22468,39,9,453686,5,13,3,13,2,0,0,40,1
22469,36,9,217077,3,9,2,6,2,0,0,50,0
22470,28,9,38918,5,13,1,13,2,0,0,50,0
22471,33,9,394727,3,6,1,3,2,0,0,40,0
22472,39,4,52187,3,9,2,14,2,0,0,40,0
22473,39,6,20308,5,13,2,13,2,0,0,40,1
22474,21,9,249150,3,9,1,6,1,0,0,24,0
22475,30,9,241885,5,10,2,12,2,0,0,40,0
22476,64,9,342494,3,9,2,9,2,0,0,40,0
22477,22,1,227943,5,10,1,1,2,0,0,44,0
22478,53,9,340723,4,15,1,13,1,0,0,40,0
22479,21,9,162869,5,10,1,3,2,0,0,40,0
22480,30,6,327203,3,9,2,7,2,0,0,40,0
22481,26,6,250551,3,9,2,8,2,0,0,40,0
22482,33,9,166543,2,4,2,9,2,0,0,40,0
22483,30,4,123397,5,10,3,7,1,0,0,30,0
22484,52,4,105010,5,10,1,8,2,0,0,30,0
22485,38,9,337130,1,2,2,8,2,0,0,40,0
22486,38,5,66687,3,9,2,14,2,72492000,0,50,1
22487,23,6,247731,3,9,3,11,1,0,0,40,0
22488,22,9,291386,5,10,1,11,1,0,0,40,0
22489,27,9,259840,5,13,2,11,2,0,0,45,0
22490,28,9,106951,3,9,1,3,2,0,0,42,0
22491,32,9,250853,5,11,3,11,2,0,0,40,0
22492,30,9,118861,5,10,2,11,2,0,0,50,1
22493,52,9,260954,3,6,3,9,1,0,0,40,0
22494,19,9,264593,5,10,1,6,2,0,0,40,0
22495,60,9,88055,3,6,2,5,2,0,0,40,0
22496,21,9,460835,3,9,1,6,2,0,0,45,0
22497,45,8,273194,3,9,1,5,2,46550000,0,40,0
22498,40,9,191342,5,13,2,14,2,0,0,40,1
22499,33,9,182556,5,13,2,14,2,0,0,40,1
22500,69,9,197080,3,9,3,11,2,0,0,8,0
22501,40,9,116218,5,10,3,11,1,0,0,45,0
22502,53,8,84278,5,13,2,14,2,0,0,48,1
22503,19,9,35865,5,10,1,3,1,0,0,35,0
22504,53,9,169182,3,6,2,9,1,0,0,40,0
22505,38,5,71009,5,13,2,14,1,102172000,0,40,1
22506,23,9,520231,5,10,1,13,1,0,0,45,0
22507,35,9,158046,5,10,2,6,2,70182000,0,70,0
22508,25,9,193820,6,14,1,13,1,0,0,40,0
22509,28,9,153813,5,10,1,14,1,0,0,38,0
22510,56,5,83922,3,9,2,14,2,0,0,84,0
22511,41,9,193494,3,9,2,8,2,0,0,44,0
22512,23,1,44793,3,9,1,1,2,0,0,40,0
22513,40,9,94080,4,12,2,14,2,0,0,40,1
22514,29,6,133327,5,10,1,12,2,0,0,40,0
22515,27,9,164607,5,13,2,7,2,0,0,40,0
22516,50,9,144361,3,9,2,9,2,0,0,50,1
22517,26,9,211596,3,9,3,8,2,0,0,40,0
22518,38,4,200153,3,9,2,8,2,0,0,60,0
22519,23,9,49683,5,10,1,3,2,0,0,25,0
22520,51,9,145409,5,10,2,8,2,43442000,0,48,1
22521,44,9,191814,5,10,2,8,2,0,0,45,0
22522,37,9,119992,1,3,2,8,2,0,36442000,60,0
22523,49,5,26502,5,13,3,13,2,90958000,0,45,0
22524,62,4,265007,3,9,2,14,2,0,0,60,0
22525,23,9,543028,3,9,1,6,2,0,0,40,0
22526,59,9,32552,5,13,2,8,2,0,0,4,0
22527,33,9,212918,5,10,1,10,2,0,0,70,0
22528,53,9,47396,3,9,2,8,2,0,0,40,0
22529,49,9,547108,5,13,2,10,2,210336000,0,40,1
22530,55,9,100821,3,9,2,2,1,0,0,36,0
22531,54,9,56741,3,9,2,11,1,0,0,40,0
22532,50,8,189831,3,9,2,10,2,102172000,0,50,1
22533,35,9,261012,5,10,2,11,1,0,0,40,0
22534,45,9,195918,3,9,2,6,2,0,0,60,0
22535,21,9,245572,2,5,1,7,2,0,0,40,0
22536,42,9,137907,3,9,3,11,1,0,0,35,0
22537,20,9,181675,3,9,1,7,2,0,0,40,0
22538,42,4,82297,2,4,2,7,1,0,0,50,0
22539,23,9,49296,3,9,1,3,2,0,0,40,0
22540,21,9,40767,5,10,1,3,2,0,0,40,0
22541,50,9,548361,5,13,2,10,2,0,0,20,1
22542,34,4,28568,3,9,3,14,2,0,0,60,1
22543,34,9,186824,3,9,2,3,2,0,0,70,0
22544,34,9,185556,5,10,1,13,1,0,0,12,1
22545,49,4,181547,4,12,2,8,2,0,0,30,0
22546,20,1,33860,5,10,1,1,1,0,0,28,0
22547,22,9,119359,5,13,1,14,1,0,0,40,0
22548,21,9,112137,5,10,1,13,1,0,0,20,0
22549,25,9,419658,3,9,1,7,1,0,0,8,0
22550,43,4,153109,4,12,3,14,1,0,0,60,0
22551,55,9,178353,2,5,3,9,2,147280000,0,60,1
22552,25,5,158033,3,9,1,9,2,0,0,65,0
22553,40,9,182217,5,10,2,7,1,0,0,40,0
22554,18,9,129053,3,7,1,7,2,0,0,28,0
22555,31,9,137814,5,10,3,6,1,0,0,30,0
22556,49,6,229337,3,9,3,7,2,0,0,40,0
22557,31,9,195750,1,2,2,13,2,0,0,45,0
22558,46,9,422813,5,10,2,11,2,0,0,40,1
22559,65,4,158177,6,14,2,6,2,148470000,0,44,1
22560,17,1,179715,3,6,1,1,2,0,0,40,0
22561,31,6,187689,5,13,2,13,2,0,0,40,0
22562,21,9,29810,5,10,1,11,1,0,0,40,0
22563,39,9,168894,5,10,1,11,1,0,0,40,0
22564,65,9,184454,3,9,2,9,2,89852000,0,40,1
22565,31,9,83425,5,10,1,11,1,0,0,40,0
22566,33,9,153005,3,6,2,8,2,0,0,40,0
22567,55,9,174260,3,9,3,10,2,0,0,40,0
22568,52,9,175622,5,11,3,7,1,0,0,40,0
22569,38,9,165302,5,10,3,11,1,0,0,40,0
22570,64,8,267546,4,12,3,13,1,0,0,40,1
22571,60,4,269485,1,1,3,7,1,0,0,40,0
22572,31,9,446512,5,10,3,7,1,0,0,40,0
22573,64,9,149775,6,14,1,13,1,0,0,8,0
22574,28,9,109494,5,10,2,11,2,0,20790000,40,0
22575,48,9,178313,3,9,2,6,2,0,0,60,0
22576,35,9,406051,7,16,1,13,1,0,0,80,1
22577,35,9,288158,3,9,2,8,2,0,0,40,0
22578,73,1,132737,3,6,1,1,2,0,0,4,0
22579,49,6,331650,6,14,3,13,1,133868000,0,32,1
22580,46,9,192768,3,9,2,11,1,0,0,40,0
22581,25,9,254933,3,7,2,5,2,0,0,40,0
22582,30,9,145139,3,9,1,8,2,0,0,45,0
22583,56,9,147055,2,5,3,4,2,0,0,40,0
22584,35,7,227128,3,9,3,8,2,0,0,40,0
22585,20,1,124954,5,10,1,1,2,0,0,30,0
22586,36,9,373952,3,6,2,9,2,0,0,40,0
22587,30,4,303692,3,9,2,14,2,0,0,75,0
22588,41,9,115323,5,10,2,6,2,0,0,40,1
22589,42,7,202011,5,10,1,14,1,0,0,40,0
22590,29,9,128604,3,9,2,8,2,0,0,40,0
22591,46,6,183610,6,14,3,13,1,0,0,40,0
22592,27,9,215955,5,10,2,11,2,39606000,0,40,0
22593,41,9,196456,6,14,1,13,1,0,0,40,0
22594,38,9,215917,5,10,2,6,2,0,0,40,0
22595,26,9,58098,5,10,1,11,1,0,27636000,40,0
22596,72,1,51216,3,9,2,1,2,0,0,14,0
22597,36,9,162358,6,14,1,13,1,0,19712000,40,0
22598,37,9,243409,3,9,2,8,2,0,0,40,0
22599,26,4,202560,5,10,1,13,1,0,0,35,0
22600,22,1,117618,5,13,1,1,2,0,0,25,0
22601,30,4,243665,3,9,2,6,2,0,0,50,0
22602,50,9,305319,2,4,2,8,2,0,0,40,0
22603,21,9,162688,3,9,1,9,2,0,0,40,0
22604,31,9,441949,5,10,2,10,2,0,0,40,1
22605,21,9,89991,5,10,1,11,1,0,0,40,0
22606,46,9,166809,3,9,3,11,1,0,0,40,0
22607,23,9,204209,5,10,1,3,2,0,0,10,0
22608,29,9,118478,5,10,2,11,1,102172000,0,50,1
22609,51,9,161838,5,11,2,8,2,0,0,57,0
22610,20,9,110597,5,10,1,6,1,0,0,30,0
22611,29,9,568490,3,9,2,8,2,0,0,40,0
22612,45,9,421412,3,9,2,9,2,0,0,45,1
22613,26,9,192549,5,10,1,8,2,0,0,40,0
22614,52,9,158583,5,10,3,10,1,0,0,36,0
22615,17,9,313444,3,8,1,6,1,0,0,20,0
22616,39,7,121838,3,9,3,7,1,0,0,40,0
22617,20,9,91819,5,10,1,3,2,0,0,20,0
22618,32,9,183470,5,11,2,8,2,0,0,42,0
22619,54,9,221915,4,15,1,13,1,0,0,65,0
22620,41,9,216461,5,10,3,11,1,0,0,40,0
22621,17,4,36218,3,7,1,12,2,0,0,20,0
22622,44,9,67065,5,11,1,2,2,8316000,0,25,0
22623,42,6,191149,6,14,1,13,1,0,0,40,0
22624,47,9,223342,3,9,3,11,1,30436000,0,40,0
22625,25,9,181666,4,12,1,10,1,0,0,40,0
22626,49,9,59612,5,10,2,6,2,0,0,44,0
22627,49,9,330535,7,16,3,14,2,0,0,40,1
22628,29,9,66172,5,10,3,11,1,0,0,40,0
22629,36,7,76767,5,10,3,14,1,0,0,39,0
22630,39,4,183081,6,14,1,6,2,0,0,60,1
22631,46,9,409443,1,3,2,3,2,0,0,25,0
22632,27,9,145284,3,9,2,12,2,0,0,40,0
22633,17,9,27032,3,6,1,6,1,0,0,12,0
22634,31,9,118551,2,5,3,11,1,0,0,40,0
22635,27,9,255476,1,3,1,7,2,0,0,40,0
22636,25,9,124111,5,10,1,11,1,0,0,40,0
22637,42,9,141558,6,14,2,13,2,0,0,60,0
22638,50,9,256908,7,16,2,6,2,0,0,50,1
22639,62,9,143746,3,9,3,7,1,0,0,40,0
22640,39,9,153949,3,9,2,7,2,0,0,30,0
22641,27,9,294931,3,9,1,9,2,0,0,40,0
22642,51,6,35211,6,14,2,13,2,0,0,40,0
22643,49,9,90907,5,10,2,11,2,0,0,40,1
22644,25,9,499233,3,9,3,11,2,0,0,40,0
22645,56,9,187355,5,10,3,6,1,0,0,40,0
22646,62,5,197060,5,11,2,14,2,0,0,50,0
22647,54,9,76344,5,13,1,7,1,0,0,50,0
22648,50,7,196900,3,9,2,7,1,0,0,39,0
22649,59,6,147707,3,9,3,12,2,0,32746000,40,0
22650,25,9,135645,6,14,1,6,2,0,0,20,0
22651,31,9,459465,5,10,1,8,2,0,0,50,0
22652,84,1,127184,1,3,2,1,2,0,0,20,0
22653,67,1,137894,5,13,3,1,1,0,0,16,1
22654,34,9,93213,6,14,2,7,2,0,0,30,0
22655,47,9,334679,6,14,3,9,1,0,0,42,0
22656,29,9,168526,3,9,3,6,1,0,0,25,0
22657,40,5,253060,5,13,2,14,2,0,0,55,1
22658,51,9,137253,3,9,3,13,1,0,0,40,1
22659,46,9,192779,5,13,1,6,2,0,0,45,1
22660,54,8,151135,5,13,2,14,2,0,0,40,1
22661,33,9,204042,5,10,1,5,2,0,0,55,0
22662,25,4,463667,3,9,1,7,2,0,0,8,0
22663,64,5,181408,5,11,2,8,2,0,0,10,0
22664,44,5,103643,3,9,2,14,2,70182000,0,60,0
22665,25,9,250038,3,9,2,11,2,0,0,40,1
22666,22,9,151105,5,10,1,6,1,0,0,18,0
22667,60,9,232242,3,9,2,6,2,0,0,40,0
22668,28,9,181466,3,9,1,9,2,0,0,40,0
22669,22,1,224238,5,10,1,1,2,0,0,2,0
22670,29,4,169544,3,9,2,5,2,72492000,0,40,1
22671,54,9,21698,3,6,3,7,1,0,0,40,0
22672,51,4,123011,3,9,3,8,2,0,0,40,0
22673,25,9,37379,5,13,1,10,1,0,0,50,0
22674,28,4,228043,5,13,1,6,1,0,0,48,0
22675,33,9,348152,5,10,1,11,2,0,0,40,0
22676,33,9,309350,3,9,2,11,2,0,0,40,0
22677,59,6,205718,5,10,2,13,1,0,0,24,0
22678,35,1,103710,5,13,3,1,1,0,0,16,0
22679,41,9,217902,3,9,2,14,2,0,0,40,1
22680,43,4,421837,5,10,2,6,2,102172000,0,50,1
22681,44,5,456236,5,10,3,6,2,0,0,45,1
22682,31,9,591711,5,10,2,5,2,0,0,40,0
22683,43,9,462180,4,15,2,13,2,1399986000,0,60,1
22684,49,9,162264,3,9,1,9,2,0,0,40,0
22685,34,6,32587,5,10,2,14,2,0,0,40,0
22686,44,9,321824,7,16,2,13,2,0,0,20,0
22687,18,9,105854,3,9,1,8,2,0,0,32,0
22688,49,5,246739,5,10,2,8,2,0,0,45,1
22689,32,4,410615,3,9,2,5,2,0,26418000,60,1
22690,83,9,186112,5,10,1,14,1,0,0,40,0
22691,32,9,90705,3,9,2,5,2,0,0,60,1
22692,38,9,302604,3,7,3,11,1,0,0,44,0
22693,24,9,34446,5,10,1,10,1,0,0,37,0
22694,46,9,109209,5,10,2,11,2,0,0,40,1
22695,39,9,160402,5,10,3,14,2,0,0,38,0
22696,45,6,235431,3,9,3,7,1,0,0,40,0
22697,18,9,133654,3,9,1,11,1,0,0,40,0
22698,46,9,200569,3,9,2,6,1,0,0,40,0
22699,38,9,185556,3,9,3,6,2,0,0,50,1
22700,17,9,198124,3,7,1,6,2,0,0,20,0
22701,38,5,299036,5,13,2,6,2,0,0,55,1
22702,30,9,245211,3,9,2,9,2,0,28028000,43,0
22703,63,9,113324,5,10,2,4,2,0,0,40,0
22704,26,9,152035,3,9,1,11,1,0,0,40,0
22705,46,9,185870,5,13,2,6,2,0,26628000,40,1
22706,26,9,174592,5,13,1,7,1,0,0,15,0
22707,53,1,394690,5,10,2,1,1,0,0,5,0
22708,21,6,309348,5,10,1,11,1,8316000,0,4,0
22709,53,7,153486,5,13,2,10,2,0,0,40,1
22710,49,9,239865,3,9,2,10,2,0,0,50,1
22711,39,9,329980,5,10,2,8,2,0,0,40,1
22712,39,9,202950,5,13,1,14,2,0,0,45,0
22713,24,9,313956,5,13,2,13,2,0,0,40,1
22714,48,6,493862,3,9,2,14,2,102172000,0,38,1
22715,24,9,178255,5,10,2,2,1,0,0,40,0
22716,49,1,227690,3,9,3,1,1,0,0,40,0
22717,29,9,138332,5,10,2,11,1,0,0,6,0
22718,36,9,148903,5,10,1,14,1,0,0,60,0
22719,18,9,187240,3,7,1,3,2,0,0,18,0
22720,23,9,57898,5,10,1,12,2,0,0,30,0
22721,66,9,78855,3,9,1,11,1,0,0,40,0
22722,55,9,197420,3,9,1,2,1,0,0,40,0
22723,57,9,47619,4,12,3,13,1,0,0,40,0
22724,41,6,359259,3,9,2,7,2,0,0,40,0
22725,29,9,185019,3,8,1,7,2,0,0,40,0
22726,55,1,170994,3,9,1,1,1,0,0,40,0
22727,45,9,243631,7,16,2,13,2,0,0,45,1
22728,38,9,262882,3,9,2,9,1,0,0,40,0
22729,46,9,124733,5,10,2,8,2,0,0,40,0
22730,34,9,141058,5,10,2,7,2,0,0,62,0
22731,23,9,33021,3,9,2,9,2,0,0,40,0
22732,77,4,71676,5,10,3,11,1,0,27216000,1,0
22733,58,6,32855,3,9,2,5,2,0,0,48,0
22734,63,6,214275,3,9,3,7,1,0,0,55,0
22735,23,9,145651,5,10,1,6,1,0,0,20,0
22736,27,9,216481,5,10,3,11,1,0,0,40,0
22737,45,5,149865,5,13,2,9,2,0,0,60,1
22738,72,4,285408,4,15,2,13,2,0,31444000,28,1
22739,44,9,344920,5,13,1,11,1,0,22638000,20,0
22740,40,7,59460,5,10,3,11,1,0,0,38,0
22741,47,6,200808,3,8,2,11,2,0,0,35,0
22742,24,9,200967,3,9,2,8,1,0,0,36,0
22743,61,9,128848,3,9,2,9,2,48594000,0,40,0
22744,31,9,181091,5,13,2,6,2,0,0,40,1
22745,42,9,117319,3,9,2,8,2,0,23408000,40,0
22746,70,9,573446,3,9,2,8,2,20370000,0,40,0
22747,41,9,355918,5,10,2,5,2,0,0,65,1
22748,72,4,203523,4,15,2,14,2,0,0,10,0
22749,29,9,226441,5,10,1,11,1,0,0,40,0
22750,19,1,230874,5,10,1,1,1,0,0,40,0
22751,75,4,124256,5,10,2,14,2,0,30086000,35,0
22752,24,9,281221,5,13,1,11,1,0,0,40,0
22753,61,9,149653,3,9,2,14,2,0,0,50,0
22754,45,4,94962,3,9,2,8,2,0,0,40,0
22755,47,6,285060,6,14,2,14,2,0,27678000,41,1
22756,38,9,203717,5,13,2,12,2,0,0,60,0
22757,46,4,220832,5,10,2,14,2,0,0,58,1
22758,34,9,304872,2,5,3,7,1,0,0,40,0
22759,38,9,60313,3,9,1,8,2,0,0,40,0
22760,35,9,199288,3,7,3,5,2,0,0,90,0
22761,17,6,182070,3,7,1,7,1,0,0,16,0
22762,32,9,47932,3,9,2,3,2,0,0,40,0
22763,29,9,255412,5,10,2,3,2,43442000,0,40,1
22764,29,9,134152,3,9,3,9,2,0,0,40,0
22765,32,9,372692,3,9,2,8,2,0,0,40,0
22766,39,9,179731,6,14,2,14,1,0,33810000,65,1
22767,23,9,122048,3,9,1,9,1,0,0,40,0
22768,34,5,157466,3,9,2,11,2,0,0,45,0
22769,41,9,344624,5,13,3,14,2,0,0,50,1
22770,31,4,24504,3,9,1,8,2,0,0,50,0
22771,44,8,220563,5,10,2,10,2,0,0,40,0
22772,39,4,148443,3,9,2,12,2,0,0,60,0
22773,37,9,342768,3,9,2,8,2,0,0,40,0
22774,40,9,245529,4,12,3,13,1,0,0,40,0
22775,49,9,208978,3,9,3,11,1,0,0,16,0
22776,46,9,166546,5,10,3,11,1,0,0,24,0
22777,17,9,30829,3,7,1,7,1,0,0,12,0
22778,24,9,113936,5,13,1,13,2,0,0,40,0
22779,47,9,165229,3,8,2,11,2,0,0,40,0
22780,58,9,85767,5,10,2,6,2,0,0,48,0
22781,40,7,345969,4,12,2,11,2,0,0,40,1
22782,29,8,309778,5,10,2,10,2,0,0,40,1
22783,40,9,198316,3,6,2,14,2,0,0,40,1
22784,20,7,177787,5,10,1,7,1,0,0,20,0
22785,24,9,192766,3,9,2,3,2,0,0,40,0
22786,23,1,234970,5,10,1,1,1,0,0,40,0
22787,57,4,135134,6,14,1,12,2,0,0,20,0
22788,37,4,164526,7,16,1,13,2,197176000,0,45,1
22789,35,6,91124,5,13,1,14,2,0,0,40,0
22790,57,9,201112,4,12,3,11,1,0,0,40,0
22791,26,9,184303,1,3,2,2,1,0,0,8,0
22792,53,9,346253,3,9,3,6,1,0,0,35,0
22793,47,9,181758,3,9,1,5,2,0,0,40,0
22794,37,9,105021,5,13,2,6,2,0,0,50,1
22795,34,9,159929,3,9,3,3,2,0,0,40,0
22796,31,9,257644,3,9,1,13,2,0,0,43,0
22797,23,9,120773,3,9,1,11,1,0,0,40,0
22798,41,6,189956,5,13,2,13,1,0,0,40,1
22799,51,9,152810,3,9,2,13,2,0,0,40,1
22800,29,9,485944,5,13,1,6,2,0,0,40,0
22801,40,4,192878,3,9,2,7,2,0,0,40,0
22802,43,9,125461,5,13,2,6,2,0,26628000,55,1
22803,37,9,161111,5,13,1,6,1,0,0,40,0
22804,23,9,175431,3,9,1,9,2,30436000,0,40,0
22805,41,9,102332,3,9,3,6,1,0,0,40,0
22806,90,9,40388,5,13,1,14,2,0,0,55,0
22807,65,6,200764,3,9,3,11,1,0,0,16,1
22808,40,9,249039,3,9,3,11,1,0,0,40,0
22809,45,6,133969,5,13,2,5,2,0,0,40,0
22810,40,9,305846,5,10,2,11,1,0,0,40,1
22811,19,9,198943,5,10,1,7,1,0,0,35,0
22812,40,9,181015,3,9,3,7,1,0,0,47,0
22813,34,8,345259,7,16,1,13,1,0,0,99,0
22814,41,9,143003,6,14,2,10,2,0,26418000,45,1
22815,34,9,190040,3,9,2,11,1,0,0,40,0
22816,39,8,135500,3,9,2,11,2,0,0,40,1
22817,47,9,238185,5,13,3,11,1,0,0,40,0
22818,60,4,27886,5,10,2,14,2,0,0,40,1
22819,34,9,90409,5,10,1,7,2,0,0,40,0
22820,37,6,343052,3,9,3,11,1,0,0,40,0
22821,21,9,176178,5,10,1,6,1,0,0,16,0
22822,62,9,213321,3,9,2,13,2,0,0,40,1
22823,30,6,154935,4,12,1,4,2,0,0,40,0
22824,27,9,104993,3,9,1,6,2,0,0,40,0
22825,19,9,41400,3,9,1,3,2,0,0,30,0
22826,44,9,53470,5,13,3,7,1,0,0,40,0
22827,43,9,146770,3,9,2,11,1,0,0,40,0
22828,38,8,65706,5,10,3,14,1,0,0,38,0
22829,31,8,207301,3,9,2,11,1,0,0,40,1
22830,35,9,147258,5,10,1,9,2,0,27636000,40,0
22831,55,9,353881,2,4,2,5,2,0,0,50,0
22832,17,9,200199,3,7,1,6,1,0,0,35,0
22833,26,9,176756,5,10,2,6,2,0,0,40,0
22834,52,9,117674,5,13,1,13,2,0,0,38,0
22835,22,9,147397,5,10,1,6,2,0,0,44,0
22836,33,9,399088,3,9,3,5,1,0,0,40,0
22837,35,9,117166,5,13,1,14,2,0,0,50,0
22838,64,5,487751,5,13,2,14,2,0,0,50,0
22839,26,9,245465,4,12,1,6,2,0,0,30,0
22840,67,1,190340,3,7,2,1,2,0,0,40,0
22841,21,9,105997,3,9,1,7,1,0,0,20,0
