id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu
41682,56,9,34626,5,10,3,14,1,0,27720000,40
41683,20,9,237956,3,9,1,4,2,0,0,40
41684,59,9,112798,3,9,3,13,1,0,0,60
41685,31,9,209529,3,7,2,11,2,0,0,40
41686,25,4,217030,3,9,1,7,1,0,0,30
41687,31,9,148607,5,10,3,9,2,0,0,40
41688,39,8,129573,5,10,2,11,2,0,0,50
41689,41,9,121287,3,9,1,9,2,0,0,40
41690,49,9,169818,3,9,2,7,1,0,0,40
41691,39,9,108140,6,14,2,14,2,0,0,50
41692,48,5,275100,3,9,2,14,2,0,0,70
41693,48,9,242406,3,7,1,9,2,0,0,40
41694,54,9,339667,3,9,1,11,2,0,0,41
41695,22,9,239612,3,9,1,11,2,0,0,20
41696,40,9,277488,2,4,2,9,2,0,0,40
41697,45,9,189802,5,10,3,11,1,0,0,40
41698,45,9,257609,5,13,2,14,2,0,0,40
41699,38,9,220694,5,10,2,14,2,0,0,80
41700,24,9,394191,3,8,1,5,2,0,0,55
41701,38,9,275338,5,10,1,6,1,0,0,45
41702,46,8,297906,5,13,2,13,2,0,0,50
41703,42,9,150533,5,10,2,14,2,102172000,0,52
41704,36,9,77953,3,9,2,8,2,0,0,40
41705,44,8,251305,4,12,2,11,2,0,0,40
41706,45,9,182313,5,13,2,14,2,107632000,0,50
41707,38,5,308686,5,13,2,13,2,0,0,70
41708,39,9,226947,2,4,3,7,2,0,0,40
41709,35,9,239755,5,10,1,6,2,0,0,50
41710,61,6,176671,6,14,2,13,1,0,0,30
41711,21,9,272237,5,10,1,7,2,0,0,35
41712,69,9,165017,3,9,3,9,2,35532000,0,40
41713,28,9,89813,3,9,3,3,1,0,0,40
41714,48,9,172822,5,10,3,8,2,210280000,0,48
41715,19,9,63814,5,10,1,11,1,0,0,18
41716,19,7,176936,3,9,1,11,1,0,0,30
41717,43,9,163831,5,10,1,7,2,0,0,40
41718,68,1,76371,3,9,2,1,2,0,0,35
41719,43,9,311534,5,10,2,8,2,0,0,44
41720,22,9,52262,5,10,2,6,2,0,0,45
41721,37,5,39089,5,10,2,14,2,43442000,0,50
41722,63,9,195338,5,13,2,14,2,210336000,0,45
41723,45,9,162606,3,9,3,6,1,0,0,35
41724,41,9,150533,3,9,2,6,2,39606000,0,40
41725,35,9,196373,3,9,2,12,2,0,23408000,40
41726,20,9,89991,5,10,1,6,1,0,0,35
41727,30,5,204742,5,13,2,14,2,0,0,50
41728,36,9,170376,3,9,2,9,2,0,26418000,40
41729,53,9,274276,3,9,3,11,1,0,0,40
41730,55,9,28735,3,9,3,11,1,0,0,45
41731,55,9,200939,3,9,2,8,2,0,0,48
41732,36,6,285865,5,13,1,11,1,0,0,40
41733,39,9,176186,5,10,2,9,2,0,0,40
41734,42,9,223548,2,4,2,3,2,0,0,30
41735,55,7,169482,3,9,2,12,2,0,0,40
41736,35,9,228493,5,10,1,6,2,0,0,48
41737,23,9,154785,5,10,1,11,1,0,0,40
41738,40,9,264663,5,13,1,13,1,0,0,60
41739,28,9,31935,5,10,3,11,1,0,0,40
41740,37,9,80410,3,7,2,7,2,0,0,40
41741,57,6,52267,3,9,2,5,2,0,0,72
41742,26,9,264012,5,13,1,11,2,0,0,40
41743,47,9,102628,6,14,2,14,2,210336000,0,55
41744,55,8,186791,3,9,3,11,1,0,0,40
41745,31,9,36302,5,13,2,9,2,0,0,50
41746,78,1,165694,6,14,3,1,1,0,0,15
41747,51,9,163052,3,9,2,4,2,0,0,40
41748,30,6,363032,3,9,2,4,2,0,0,40
41749,32,9,102986,1,3,2,9,1,0,0,40
41750,60,9,282421,3,9,2,7,2,0,0,40
41751,61,4,142988,5,10,2,8,2,0,0,40
41752,35,9,169037,3,9,2,5,1,0,0,48
41753,24,4,240160,3,9,1,8,2,0,0,35
41754,50,9,104280,5,10,2,7,2,0,0,40
41755,44,9,103759,5,13,2,10,2,0,0,40
41756,27,9,163127,5,11,2,11,1,0,0,35
41757,30,9,341187,2,4,3,5,2,0,0,35
41758,32,8,249409,3,9,1,7,2,0,0,40
41759,25,9,231714,5,10,2,9,2,0,0,40
41760,35,9,119272,5,13,2,14,2,0,0,55
41761,25,9,236242,4,15,1,13,1,0,0,30
41762,42,9,284758,3,9,3,14,1,0,0,40
41763,33,9,219034,3,7,1,6,1,0,0,40
41764,24,9,231261,3,8,2,11,2,0,0,50
41765,36,9,114059,5,13,2,14,2,0,0,45
41766,22,9,194829,5,13,1,14,2,0,0,30
41767,53,9,329222,5,13,2,8,2,0,24360000,40
41768,46,4,204698,5,13,2,10,2,0,0,40
41769,60,4,52900,3,9,2,8,2,0,0,42
41770,33,9,120420,3,7,2,9,2,0,0,40
41771,45,9,255348,5,10,3,14,1,0,0,40
41772,59,9,188872,3,9,2,10,2,0,0,40
41773,39,9,197150,3,9,3,8,2,0,0,50
41774,21,9,95918,5,10,1,11,2,0,0,43
41775,29,9,123200,5,10,2,9,2,0,33810000,40
41776,48,8,265386,4,12,3,11,1,0,0,40
41777,36,4,408427,4,15,2,13,2,0,0,60
41778,37,9,161141,3,9,1,3,2,0,0,40
41779,25,9,124590,3,9,1,14,2,0,0,40
41780,46,9,44671,5,13,2,4,2,0,0,40
41781,34,9,174789,3,9,2,6,2,0,0,45
41782,52,9,373367,3,7,3,8,2,0,0,40
41783,36,9,168170,3,9,2,8,2,0,0,40
41784,58,1,175017,5,13,3,1,2,0,0,25
41785,26,9,77698,5,10,2,13,1,0,0,40
41786,41,8,56236,3,9,3,4,2,21084000,0,40
41787,33,9,104620,6,14,2,10,1,0,0,15
41788,52,9,163051,3,8,2,9,2,0,22792000,40
41789,33,9,159303,3,9,3,7,1,0,0,40
41790,39,9,370795,3,9,1,11,1,0,0,40
41791,27,4,301514,5,10,2,6,2,0,0,40
41792,63,1,331527,3,6,2,1,2,0,0,40
41793,34,9,321787,5,10,1,11,2,0,0,40
41794,59,4,78020,2,4,2,14,2,0,0,40
41795,45,9,176517,4,12,3,13,1,0,0,50
41796,67,1,39100,3,9,2,1,1,0,0,5
41797,35,9,35330,3,9,2,8,2,0,0,40
41798,45,9,229516,3,9,2,8,2,0,0,72
41799,22,9,351952,5,10,1,13,1,0,0,20
41800,57,9,173580,5,10,3,9,1,0,0,40
41801,41,1,77937,3,8,3,1,1,0,0,40
41802,24,9,245361,3,9,1,12,2,0,0,40
41803,18,9,280603,3,7,1,6,1,0,0,30
41804,34,9,121321,3,9,2,5,2,0,0,50
41805,48,9,120724,3,8,2,14,2,0,0,50
41806,23,9,250037,5,10,1,12,1,0,0,50
41807,18,9,128086,3,8,1,3,2,0,0,18
41808,23,9,60331,5,10,1,8,2,0,0,40
41809,19,9,273226,3,7,1,10,2,0,0,40
41810,30,9,177596,5,10,1,7,1,0,0,36
41811,19,9,220819,3,9,1,12,1,0,0,40
41812,24,9,511231,3,9,1,7,2,0,0,40
41813,18,9,293510,3,8,1,3,2,0,0,20
41814,64,9,103021,2,4,2,8,2,0,0,40
41815,29,9,136985,4,12,1,10,2,0,0,40
41816,31,9,43716,5,11,3,9,2,0,0,43
41817,34,9,114691,7,16,2,13,2,0,0,50
41818,90,9,51744,3,9,1,7,2,0,30884000,40
41819,34,6,198953,5,10,3,4,1,0,0,40
41820,31,9,216827,3,9,3,7,1,0,0,40
41821,44,9,219155,5,10,2,6,2,0,0,50
41822,76,4,117169,2,4,1,12,2,0,0,30
41823,57,9,204751,5,10,2,8,2,0,0,40
41824,25,9,180778,3,9,1,8,2,0,0,75
41825,59,4,144071,1,3,2,7,2,36120000,0,15
41826,29,9,267989,3,9,2,8,2,0,0,45
41827,43,9,347934,3,9,3,6,1,0,0,30
41828,40,9,130834,5,10,1,11,1,0,0,40
41829,21,9,86557,5,10,1,6,1,0,0,30
41830,73,1,84390,5,11,2,1,1,0,0,32
41831,33,9,267404,3,9,2,8,1,0,0,40
41832,48,9,235646,5,10,2,6,2,43442000,0,40
41833,19,9,271118,3,9,1,11,1,0,0,28
41834,22,4,202920,3,9,1,13,1,1399986000,0,40
41835,27,9,174419,5,13,1,13,1,0,0,40
41836,72,6,259762,3,9,2,14,2,32060000,0,10
41837,44,9,32185,3,9,1,5,2,0,0,70
41838,27,9,375703,5,13,1,11,1,0,0,40
41839,52,6,108083,6,14,2,13,2,0,0,50
41840,40,9,180032,6,14,1,13,1,0,23366000,40
41841,61,1,29059,3,9,3,1,1,0,0,12
41842,24,9,53942,5,13,2,9,2,0,0,40
41843,63,9,156127,5,10,2,3,2,0,0,45
41844,48,6,100818,5,13,3,13,1,104202000,0,45
41845,41,9,179580,5,10,3,7,1,0,0,36
41846,40,8,134307,5,13,3,13,1,0,24374000,40
41847,40,9,173590,6,14,2,14,2,0,0,50
41848,44,9,64506,5,11,3,7,2,0,0,20
41849,48,5,369522,5,13,2,14,1,0,0,25
41850,38,4,195686,3,9,3,14,2,0,0,25
41851,25,9,31657,5,11,3,7,1,0,0,34
41852,21,9,230429,3,9,1,8,2,0,0,35
41853,45,5,311231,4,15,2,13,2,0,20790000,50
41854,40,9,103789,4,12,3,11,1,0,0,32
41855,53,9,150726,5,10,3,11,1,0,0,40
41856,23,9,116830,3,8,1,8,2,0,0,50
41857,49,6,159726,3,7,3,3,2,0,0,40
41858,53,9,283079,1,2,2,12,2,0,0,45
41859,24,9,215251,5,13,1,14,1,0,0,50
41860,26,9,210982,5,11,3,11,1,1596000,0,40
41861,52,6,205767,6,14,2,13,2,0,0,40
41862,18,9,205894,5,10,1,6,2,0,0,25
41863,34,9,139753,5,10,1,14,1,30436000,0,50
41864,29,9,57423,5,11,2,9,2,0,0,48
41865,68,9,163346,3,9,3,9,1,0,0,32
41866,42,9,158555,3,6,2,14,2,0,0,40
41867,54,9,311551,5,10,3,14,2,0,0,60
41868,25,5,163039,4,12,1,6,2,0,0,60
41869,34,9,56883,5,10,1,7,1,0,0,40
41870,42,9,104973,3,9,2,8,2,0,0,40
41871,43,9,226902,5,13,3,9,2,0,0,40
41872,27,6,263431,5,10,1,14,2,0,0,40
41873,21,9,129232,5,10,1,8,2,0,0,40
41874,37,9,359796,5,10,3,6,2,0,0,40
41875,19,1,229431,5,10,1,1,2,0,0,40
41876,27,9,171356,4,12,1,8,2,0,0,40
41877,29,9,349116,3,9,3,6,1,0,0,25
41878,24,9,214014,3,9,1,8,2,0,0,40
41879,24,9,197554,3,9,1,11,1,0,0,40
41880,34,9,202450,3,9,2,8,2,0,0,55
41881,34,5,265917,3,9,2,14,2,0,0,40
41882,77,9,117898,5,13,2,14,2,0,0,50
41883,39,9,162370,5,13,2,14,2,0,0,40
41884,40,9,356934,4,15,2,14,2,0,0,50
41885,36,1,172775,5,10,3,1,1,0,0,40
41886,26,6,219760,3,9,1,7,2,0,0,16
41887,24,9,208503,5,10,1,9,2,0,0,42
41888,26,7,152457,3,9,1,4,2,0,0,40
41889,34,8,419691,5,13,2,4,2,102172000,0,54
41890,17,9,186890,3,6,2,6,1,0,0,30
41891,46,9,155489,3,9,2,9,2,0,0,43
41892,28,9,208725,4,15,2,13,2,0,0,50
41893,35,9,56201,5,10,2,12,2,0,0,40
41894,46,8,97863,5,11,2,11,2,72492000,0,40
41895,35,9,193241,5,10,2,11,2,0,0,38
41896,38,9,169672,3,9,2,14,2,0,0,40
41897,28,9,203776,3,6,2,8,2,0,0,50
41898,17,1,143331,3,7,1,1,2,0,0,40
41899,50,9,99185,3,9,1,11,2,0,0,40
41900,40,6,243580,5,13,2,13,2,0,0,48
41901,32,9,307353,3,9,3,11,1,0,0,40
41902,48,5,136878,3,9,2,8,2,0,0,60
41903,23,9,195508,5,10,1,3,2,0,0,20
41904,45,9,278151,3,9,2,4,2,0,0,40
41905,23,9,407684,2,5,1,9,1,0,0,40
41906,48,4,116360,5,11,3,10,1,0,0,10
41907,51,9,159910,5,13,3,14,2,147280000,0,40
41908,43,6,193755,5,13,2,13,2,0,0,40
41909,32,9,340940,5,13,2,14,2,0,0,40
41910,70,4,165586,3,9,2,12,2,0,0,40
41911,18,9,65098,3,9,1,8,2,0,0,30
41912,32,9,171116,3,9,3,7,1,0,0,40
41913,50,4,213279,3,9,2,14,2,0,0,50
41914,64,9,166843,3,9,3,7,2,0,0,28
41915,21,9,32950,5,10,1,6,2,0,0,40
41916,42,9,210525,5,10,2,10,2,0,0,20
41917,42,5,168071,3,9,2,6,2,0,0,43
41918,56,7,83696,5,13,3,13,1,0,0,38
41919,26,9,245628,3,7,1,3,2,0,0,20
41920,61,7,347445,6,14,2,14,2,0,0,40
41921,26,9,383885,4,12,2,8,2,70182000,0,50
41922,44,9,322799,3,9,3,9,2,0,0,40
41923,30,9,188798,3,9,1,11,1,0,0,40
41924,33,9,168782,5,11,1,8,2,0,0,40
41925,59,6,114401,3,9,3,7,1,0,21056000,19
41926,32,9,182323,3,9,2,13,2,107632000,0,40
41927,42,9,45156,5,10,2,8,2,0,0,40
41928,44,9,192381,5,13,2,13,2,0,25872000,40
41929,54,9,99516,3,9,2,8,2,0,0,35
41930,58,9,259014,5,10,1,5,2,0,0,20
41931,39,9,1455435,4,12,3,8,2,0,0,40
41932,18,9,477083,3,7,1,6,2,0,0,30
41933,29,9,110226,6,14,1,6,2,0,0,65
41934,62,1,54878,3,9,3,1,1,0,0,25
41935,37,9,187748,5,10,2,8,2,0,0,40
41936,29,9,109814,5,13,1,3,2,0,0,40
41937,22,1,217421,5,10,1,1,1,0,0,30
41938,52,9,198744,3,9,3,6,1,0,0,40
41939,28,1,173800,5,13,2,1,1,0,0,10
41940,39,9,22245,5,13,2,13,2,0,0,60
41941,45,4,67716,5,10,2,14,2,0,0,60
41942,45,9,350440,3,9,2,14,2,0,0,40
41943,18,8,101709,3,7,1,7,2,0,0,15
41944,49,9,174426,5,10,2,6,2,0,27678000,50
41945,24,9,29810,5,10,1,13,1,0,0,40
41946,38,9,246463,3,9,2,8,2,0,0,45
41947,27,5,186733,3,9,1,14,2,0,0,50
41948,28,9,142264,2,5,1,9,2,0,0,50
41949,22,9,176131,5,10,2,14,2,0,0,40
41950,58,9,299991,3,7,3,11,1,51436000,0,40
41951,19,1,62534,5,13,1,1,1,0,0,40
41952,29,1,65372,5,10,3,1,1,0,0,40
41953,20,1,133515,5,10,1,1,1,0,0,15
41954,29,9,131045,5,11,3,11,1,0,0,40
41955,29,9,443858,3,9,2,8,2,0,0,40
41956,43,9,248186,4,12,1,11,1,0,0,38
41957,25,9,251854,5,10,1,11,1,0,0,40
41958,61,4,36671,3,9,2,12,2,0,32928000,50
41959,34,9,303867,5,13,2,13,2,0,0,40
41960,65,5,81413,3,9,2,12,2,0,32928000,65
41961,43,8,195385,3,9,2,14,2,0,0,40
41962,51,9,95469,3,9,2,13,2,0,0,40
41963,59,9,370615,3,9,3,11,1,0,0,60
41964,49,1,189885,3,9,3,1,1,0,0,40
41965,51,9,143822,3,9,2,8,2,0,0,40
41966,46,4,315984,3,9,2,14,2,0,0,50
41967,45,9,213140,6,14,2,13,2,0,27678000,52
41968,34,6,93886,5,13,2,13,1,0,0,46
41969,20,9,286166,3,9,1,6,2,0,0,48
41970,37,7,136137,5,10,3,11,2,0,0,40
41971,68,1,229016,3,9,2,1,1,0,0,25
41972,38,9,103323,5,10,2,8,2,107632000,0,40
41973,46,9,346978,5,13,3,13,1,0,0,40
41974,24,9,122272,5,13,1,12,1,0,0,40
41975,38,9,174308,3,9,1,12,2,0,0,48
41976,18,9,137646,3,7,1,7,1,0,0,15
41977,30,9,89735,3,9,1,8,2,0,21056000,40
41978,31,9,62374,3,9,2,13,2,0,0,50
41979,38,9,236391,3,9,2,8,2,0,0,45
41980,17,9,184924,2,5,1,3,2,0,24066000,15
41981,38,4,58972,3,9,2,14,2,0,0,50
41982,18,9,200603,3,9,1,11,1,0,0,30
41983,42,9,228320,5,13,2,6,2,72492000,0,45
41984,36,9,37778,5,13,2,14,2,0,0,40
41985,34,9,181372,3,7,2,7,1,0,0,23
41986,34,9,329993,5,10,2,11,2,0,0,40
41987,28,9,362491,3,9,1,3,2,0,0,40
41988,37,9,106043,3,9,2,6,2,0,0,40
41989,17,4,181317,3,6,1,12,2,0,0,35
41990,24,9,196675,3,9,2,3,2,0,0,70
41991,53,9,154785,3,9,2,8,2,0,0,50
41992,30,4,143078,5,13,3,6,2,0,34216000,55
41993,29,6,177398,6,14,2,13,1,0,0,40
41994,35,9,246829,3,9,3,14,1,0,0,40
41995,54,4,121761,3,9,2,14,2,0,0,50
41996,42,9,68469,3,9,2,8,2,0,0,40
41997,51,9,48343,6,14,2,14,2,102172000,0,50
41998,67,4,268514,5,13,3,13,2,0,0,40
41999,48,9,250733,5,10,2,8,2,0,0,50
42000,50,4,54261,3,9,2,12,2,0,0,84
42001,41,9,37997,3,8,3,5,2,0,0,84
42002,40,9,104196,5,13,2,13,2,0,26418000,40
42003,28,9,29444,3,9,2,3,2,0,0,40
42004,47,1,89806,5,10,3,1,1,0,0,35
42005,38,9,299810,3,9,2,3,2,0,0,40
42006,31,9,209448,3,6,2,12,2,29470000,0,40
42007,48,9,83444,6,14,2,13,2,102172000,0,55
42008,62,9,244087,7,16,2,13,2,210336000,0,50
42009,41,4,390369,4,15,2,13,2,0,0,58
42010,29,9,138190,3,9,1,6,1,0,15932000,40
42011,18,9,65098,3,9,1,7,2,0,0,15
42012,52,6,392668,5,11,2,4,2,0,0,40
42013,34,9,158800,5,13,2,14,2,0,0,50
42014,31,9,75755,5,13,1,13,2,0,0,50
42015,65,9,90907,1,3,2,7,2,0,0,40
42016,58,4,100606,3,9,2,6,2,0,0,50
42017,44,9,221172,1,3,2,8,2,0,0,45
42018,24,9,276851,3,9,3,4,1,0,24668000,40
42019,65,6,125768,5,10,3,11,1,0,0,28
42020,36,9,178815,5,13,1,14,2,120596000,0,40
42021,52,9,123989,5,13,2,14,2,0,0,40
42022,27,9,109165,5,10,2,8,2,0,0,60
42023,32,9,188246,3,9,3,8,2,0,0,40
42024,26,4,192652,5,10,1,14,2,0,0,15
42025,21,9,27049,5,10,1,11,1,0,0,12
42026,34,9,345705,5,13,2,6,2,0,27678000,50
42027,35,9,187046,5,13,1,14,2,0,0,45
42028,45,4,40666,5,11,2,12,2,40390000,0,60
42029,65,1,315728,3,9,3,1,1,32606000,0,75
42030,29,9,251905,4,12,2,8,2,0,0,45
42031,40,9,421837,3,9,2,14,2,0,0,50
42032,22,1,306031,5,10,1,1,2,0,0,40
42033,38,4,261382,5,10,2,5,2,0,0,40
42034,23,9,150683,5,10,1,14,2,0,0,40
42035,25,9,395512,3,8,2,9,2,0,0,40
42036,48,7,122066,3,9,2,11,2,0,0,35
42037,28,9,153546,3,7,3,7,1,0,0,40
42038,55,9,327406,5,10,3,6,2,0,0,65
42039,60,9,183162,3,9,3,9,1,0,0,40
42040,33,9,203488,5,10,1,14,2,0,0,45
42041,55,8,146477,5,10,2,8,2,0,0,45
42042,50,9,215990,3,9,2,8,2,0,0,40
42043,45,1,28359,3,9,3,1,1,0,0,10
42044,23,9,196508,5,10,1,11,1,0,0,24
42045,47,8,160646,5,11,2,11,1,0,0,35
42046,26,9,373553,5,10,2,11,1,0,0,42
42047,39,9,61343,3,6,2,9,2,0,0,60
42048,28,1,147471,3,9,3,1,1,0,0,10
42049,28,9,430084,3,9,3,7,2,0,0,35
42050,25,9,108414,3,9,2,9,2,0,0,40
42051,39,9,107038,3,9,1,8,2,0,0,40
42052,55,9,164970,3,9,2,7,2,0,0,38
42053,56,8,97213,5,13,1,11,1,0,0,60
42054,24,9,172941,5,13,1,13,2,0,0,20
42055,48,9,187505,5,10,2,6,2,0,0,50
42056,28,9,202222,5,13,1,6,2,0,0,40
42057,18,1,116839,5,10,1,1,1,0,0,20
42058,36,9,89040,3,7,2,5,2,0,0,47
42059,19,1,124884,2,5,1,1,1,0,0,25
42060,35,5,111319,4,12,2,6,2,0,26418000,45
42061,60,9,230545,2,4,3,11,1,0,0,35
42062,21,1,177144,5,10,1,1,2,0,0,22
42063,29,4,164607,5,11,2,12,2,0,0,50
42064,35,9,189916,5,13,2,6,1,0,0,30
42065,45,9,186410,3,9,2,5,2,0,0,40
42066,43,5,64048,2,5,1,6,1,0,0,44
42067,20,1,37932,3,9,1,1,2,0,0,40
42068,27,6,106179,5,13,2,13,1,0,0,50
42069,57,9,36091,3,9,3,7,1,0,0,40
42070,47,9,358382,5,10,3,13,2,0,0,40
42071,53,9,223660,3,9,3,9,2,95886000,0,40
42072,52,9,257756,5,11,3,11,1,0,0,40
42073,42,9,136986,3,9,2,8,2,107632000,0,50
42074,19,9,42069,3,9,1,5,2,30464000,0,45
42075,47,9,219632,1,3,2,9,2,0,0,40
42076,30,9,176969,3,9,3,9,2,0,0,40
42077,34,7,173266,3,9,2,10,2,0,0,40
42078,36,9,152307,3,9,2,11,2,102172000,0,55
42079,49,7,336509,3,6,2,7,2,0,0,40
42080,65,5,139272,5,13,2,6,2,1399986000,0,60
42081,26,5,176981,5,13,1,11,1,0,0,50
42082,42,9,153160,3,9,3,7,1,0,0,40
42083,25,9,91709,4,12,1,10,1,0,0,45
42084,63,1,170529,5,13,2,1,1,0,0,45
42085,25,9,29020,4,12,3,11,1,0,0,45
42086,24,9,65743,5,13,1,11,1,0,0,30
42087,27,9,37088,2,5,1,7,2,0,0,30
42088,44,6,174575,6,14,2,13,2,107632000,0,40
42089,50,9,98975,5,13,2,11,2,210336000,0,40
42090,17,9,152696,3,8,1,7,1,0,0,30
42091,18,9,216730,3,7,1,7,2,0,0,12
42092,53,7,195922,6,14,3,13,1,0,0,40
42093,26,9,49092,3,9,2,13,2,0,0,30
42094,18,1,387641,5,10,1,1,2,0,0,40
42095,26,9,262656,3,9,1,11,1,0,0,40
42096,30,9,220939,5,11,3,14,2,0,0,40
42097,23,9,231866,5,10,1,7,2,0,0,40
42098,37,9,638116,5,13,1,11,1,0,0,32
42099,22,4,108506,5,11,1,12,2,0,0,75
42100,30,9,191777,5,10,1,11,1,0,0,40
42101,52,9,110977,7,16,1,14,2,0,0,40
42102,44,7,204361,6,14,1,14,1,0,0,40
42103,21,9,143604,5,10,1,6,1,0,0,8
42104,38,9,183800,4,12,2,11,2,0,0,40
42105,39,9,176296,4,12,2,4,2,0,0,60
42106,36,9,58602,1,3,1,7,2,0,0,35
42107,48,9,278039,3,9,3,6,2,0,0,60
42108,59,9,140363,3,9,2,8,2,0,0,42
42109,46,9,73541,3,6,3,8,2,0,0,40
42110,20,9,151888,5,10,1,8,2,0,0,40
42111,19,9,301911,5,10,1,6,2,0,0,35
42112,21,9,311376,5,10,1,14,1,0,0,40
42113,32,9,131425,5,13,2,9,2,0,0,50
42114,62,6,167889,7,16,3,13,1,0,0,40
42115,25,9,126974,3,9,1,8,2,0,0,40
42116,51,9,194097,5,10,2,14,1,0,0,30
42117,49,4,102318,4,12,3,14,2,0,0,25
42118,47,6,138342,3,7,2,5,2,47754000,0,40
42119,53,1,150393,3,9,1,1,2,0,21056000,35
42120,81,1,147097,5,13,3,1,2,0,0,5
42121,23,9,161708,4,12,1,7,1,0,0,20
42122,57,9,337001,6,14,2,14,2,0,0,45
42123,50,9,304260,4,12,3,11,2,0,0,40
42124,35,9,112271,5,10,2,8,2,0,0,45
42125,31,9,234537,3,9,1,3,2,0,0,60
42126,28,9,351731,3,9,3,8,2,0,0,50
42127,24,9,300275,3,9,1,3,2,0,0,40
42128,43,9,184378,5,13,1,13,2,0,0,40
42129,52,9,403027,3,9,2,6,2,0,0,50
42130,35,9,208378,3,8,3,9,1,0,0,40
42131,32,9,236861,4,12,2,14,2,0,0,45
42132,33,5,144949,5,13,2,6,2,0,0,65
42133,38,9,193026,3,7,2,8,2,0,0,40
42134,47,9,201699,4,12,2,6,2,72492000,0,50
42135,56,9,136164,5,10,3,11,1,0,0,40
42136,37,9,49115,6,14,2,14,2,0,0,60
42137,69,8,47341,6,14,3,13,1,0,0,5
42138,22,9,99829,5,10,1,9,1,0,0,30
42139,29,9,204862,4,12,3,13,1,0,0,36
42140,31,9,223046,3,9,2,5,2,0,0,60
42141,49,9,291783,5,13,2,8,2,0,0,40
42142,20,9,169699,3,9,1,11,1,0,0,40
42143,46,6,207946,6,14,3,13,1,0,0,43
42144,31,9,561334,3,9,3,5,2,0,0,40
42145,58,6,368797,6,14,3,13,2,0,0,35
42146,28,9,209109,5,13,2,7,2,0,0,50
42147,21,1,162165,5,10,1,1,1,0,0,43
42148,46,9,37353,5,10,2,3,2,0,0,45
42149,17,9,176017,3,6,1,7,2,0,0,15
42150,38,9,215392,5,11,2,13,1,102172000,0,45
42151,20,9,154779,5,10,1,6,1,0,0,40
42152,58,9,147653,5,10,2,11,1,0,0,32
42153,65,1,115513,5,13,2,1,2,77784000,0,48
42154,52,6,153312,4,12,2,4,2,0,0,40
42155,37,9,212465,3,9,2,8,2,0,0,40
42156,22,9,362309,5,10,1,7,2,0,0,35
42157,27,9,252506,5,10,3,14,1,0,0,40
42158,31,9,181751,3,9,3,11,1,0,0,40
42159,37,9,161141,5,10,2,8,2,0,0,40
42160,49,9,196571,5,13,2,6,2,0,0,45
42161,58,9,343957,5,13,3,6,2,0,0,50
42162,32,9,121634,3,6,1,9,2,0,0,40
42163,24,9,138892,3,9,2,8,2,0,0,40
42164,34,9,149902,6,14,1,7,1,0,0,28
42165,65,4,225473,5,10,3,8,1,0,0,35
42166,52,9,224198,3,9,3,6,1,0,0,51
42167,35,7,150488,5,13,1,13,1,0,0,40
42168,50,7,159219,5,13,2,14,2,0,0,40
42169,34,9,188246,3,9,2,3,2,0,0,40
42170,45,9,240356,5,10,3,6,1,0,0,55
42171,39,5,283338,5,13,2,14,2,102172000,0,40
42172,39,9,101260,3,9,1,9,2,0,0,40
42173,48,9,238360,5,13,3,11,1,0,0,40
42174,30,9,33688,3,9,1,5,1,0,23366000,70
42175,74,1,29887,3,9,3,1,1,0,0,10
42176,43,4,89636,5,13,2,6,1,0,0,60
42177,27,4,132686,3,9,2,5,2,0,0,50
42178,23,9,85088,5,10,1,7,1,0,0,37
42179,50,7,198103,5,13,1,14,1,0,0,40
42180,41,9,309932,3,9,2,8,2,0,0,50
42181,68,9,171933,2,4,2,8,2,0,0,40
42182,42,9,188789,2,4,3,3,1,0,0,35
42183,25,1,192321,4,12,1,1,1,0,0,80
42184,46,9,139268,6,14,2,14,2,0,0,45
42185,59,5,253062,4,15,2,13,2,0,0,55
42186,48,9,102597,5,10,3,11,1,0,0,44
42187,30,7,157990,3,9,2,11,2,0,0,40
42188,37,5,126675,5,11,2,6,2,0,0,60
42189,36,6,51424,3,9,3,11,1,0,0,40
42190,42,9,152629,5,10,2,6,2,0,0,45
42191,34,6,117018,5,10,1,4,1,0,0,40
42192,30,9,378009,3,9,1,9,2,0,0,40
42193,45,9,60267,3,9,3,11,1,0,0,38
42194,24,9,140001,5,10,1,3,2,0,0,40
42195,29,9,119052,3,9,1,3,1,0,0,40
42196,30,9,103435,3,9,3,9,2,0,0,40
42197,45,9,171540,3,9,2,8,2,0,0,40
42198,34,9,151693,3,9,3,11,1,0,0,40
42199,25,9,292058,3,9,1,7,2,0,0,30
42200,60,9,127712,5,11,3,9,1,0,0,45
42201,26,8,207537,3,9,1,11,1,0,0,40
42202,19,9,323605,2,4,1,7,2,0,0,60
42203,30,9,622192,5,10,2,7,1,0,0,6
42204,70,9,262345,5,10,1,11,1,0,0,6
42205,59,1,556688,2,5,3,1,1,0,0,12
42206,21,9,191324,5,10,1,7,2,0,0,25
42207,26,9,427744,3,9,1,11,2,0,0,40
42208,42,9,230684,5,13,2,13,2,70182000,0,40
42209,25,9,250038,6,14,2,9,2,0,0,40
42210,29,7,183285,5,10,1,4,2,0,0,36
